,recency_days,tenure_days,frequency,monetary,invoice_amount_std,avg_ticket,avg_ticket_std,avg_items,avg_items_std,age,mean_gap_days,std_gap_days,cv_gap,monetary_recent_ratio,freq_recent_ratio,durable_share,fmcg_share,clothing_share,top_category_share,category_entropy,pay_cash_share,pay_credit_share,noncash_share,MK,TKO,ST,CYB,topcat_Books,topcat_Electronics,topcat_Toys,topcat_other,price_quantile_median,price_quantile_iqr,gender_F,gender_M,price_bin_0,price_bin_1,price_bin_2,price_bin_3
C00655,113,419,3,9.471295182090923,7.927131131208022,8.372836944702167,7.927131131208022,3.6666666666666665,0.7676517525907618,30.0,5.0369526024136295,3.1354942159291497,0.13434805253025695,0.0,0.0,0.45454545454545453,0.36363636363636365,0.18181818181818182,0.36363636363636365,1.3421131789144005,1.0,0.0,0.0,0.0,1.0,0.0,0.0,True,False,False,0,0.7058955642897249,0.2521897810218978,True,False,0.18181818181818182,0.18181818181818182,0.2727272727272727,0.36363636363636365
C00656,280,627,6,9.464457646389238,7.741865179708373,7.673085902405325,7.741865179708373,3.6666666666666665,1.0120335713557185,39.0,4.254193263163997,3.47116950244382,0.37101037184313435,0.0,0.0,0.40909090909090906,0.36363636363636365,0.22727272727272727,0.3181818181818182,1.5275023899559335,1.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,False,False,True,0,0.32936552498596294,0.23565412689500287,False,True,0.36363636363636365,0.36363636363636365,0.09090909090909091,0.18181818181818182
C00657,160,722,7,10.11227575714511,8.514335314932234,8.166609048586837,8.514335314932234,2.0,0.8289859803936981,41.0,4.550361949493096,4.386689984187786,0.6137839022087708,0.0,0.0,0.7142857142857142,0.14285714285714285,0.14285714285714285,0.42857142857142855,1.3760552852604169,1.0,0.0,0.0,0.42857142857142855,0.14285714285714285,0.0,0.42857142857142855,False,False,True,0,0.5981471083660864,0.41375631667602475,False,True,0.07142857142857142,0.07142857142857142,0.2857142857142857,0.5714285714285714
C00658,4,669,5,9.018147857178953,7.765009907631636,7.409194588807513,7.765009907631636,3.8,0.8345775047772536,59.0,5.119489699008338,5.525366776314846,0.9177414062063431,0.10351397736857693,0.19999999996,0.3157894736842105,0.5789473684210527,0.10526315789473684,0.42105263157894735,1.398920393759419,0.0,0.0,1.0,0.4,0.4,0.2,0.0,False,False,False,1,0.28006737787759683,0.0818641212801797,True,False,0.3157894736842105,0.42105263157894735,0.15789473684210525,0.10526315789473684
C00660,83,502,3,9.893511456351037,8.690808015192388,8.79500016518484,8.690808015192388,2.6666666666666665,0.45574639440832615,24.0,5.349485653122436,5.217649463480582,0.6290858725048402,0.035441582952322075,0.3333333332222222,0.625,0.25,0.125,0.375,1.4941751382893085,0.0,1.0,1.0,0.3333333333333333,0.6666666666666666,0.0,0.0,False,True,False,0,0.8599101628298709,0.2999157776530039,False,True,0.125,0.25,0.125,0.5
C00661,432,541,3,8.855285543512775,8.139515456524112,7.7569584659384585,8.139515456524112,2.6666666666666665,1.125470359664562,35.0,4.0163830207523885,3.2771447329921766,0.3838259329988346,0.0,0.0,0.25,0.75,0.0,0.5,1.2130075659799042,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,True,False,False,0,0.11381246490735542,0.38905109489051093,True,False,0.5,0.25,0.0,0.25
C00662,113,619,6,9.859979662559194,8.002240777378555,8.06848127630479,8.002240777378555,2.5,0.7172585746024391,33.0,4.626931677769604,3.7165387474908935,0.33394090531528203,0.0,0.0,0.4666666666666667,0.33333333333333337,0.2,0.26666666666666666,1.5867847075280475,0.0,1.0,1.0,0.16666666666666666,0.5,0.16666666666666666,0.16666666666666666,False,False,True,0,0.4834081976417743,0.30628860190903984,True,False,0.13333333333333333,0.3333333333333333,0.2,0.3333333333333333
C00663,105,706,4,9.977996515710775,8.627226698829674,8.591841374772466,8.627226698829674,2.75,0.6716309107725503,46.0,5.304961909266705,4.989691709700474,0.547104660860645,0.0,0.0,0.6363636363636364,0.09090909090909091,0.2727272727272727,0.36363636363636365,1.2945451658448959,0.0,1.0,1.0,0.5,0.5,0.0,0.0,False,True,False,0,0.647164514317799,0.41087871982032564,False,True,0.09090909090909091,0.0,0.36363636363636365,0.5454545454545454
C00664,269,673,3,9.067807443963973,7.613379407862838,7.969425766913485,7.613379407862838,3.3333333333333335,0.4557463944083262,58.0,5.313205979041787,4.343805421853684,0.31935341628807895,0.0,0.0,0.4,0.4,0.2,0.3,1.5571130980576458,0.0,1.0,1.0,0.0,0.6666666666666666,0.0,0.3333333333333333,True,False,False,0,0.5016282987085907,0.24545199326221223,True,False,0.3,0.2,0.2,0.3
C00665,43,620,6,10.370156879167983,7.782865738187452,8.578554169506814,7.782865738187452,2.0,0.4900853426144089,48.0,4.757032535297338,4.9831066070986365,0.8135342409148825,0.3962865227163145,0.33333333327777775,0.8333333333333334,0.08333333333333333,0.08333333333333333,0.4166666666666667,1.14370838942625,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,False,True,False,0,0.8588433464345873,0.11471083660864678,True,False,0.08333333333333333,0.0,0.08333333333333333,0.8333333333333334
C00666,228,691,6,10.25570025546935,7.763564711087254,8.46411655343037,7.763564711087254,3.0,0.8175354928516673,51.0,4.539030383483547,4.159086414698116,0.5190831075203235,0.0,0.0,0.5555555555555556,0.2777777777777778,0.16666666666666666,0.2777777777777778,1.366071449423063,0.0,0.0,1.0,0.3333333333333333,0.0,0.16666666666666666,0.5,False,True,False,0,0.5761931499157776,0.589177428411005,True,False,0.16666666666666666,0.3333333333333333,0.05555555555555555,0.4444444444444444
C00667,70,726,2,9.0563706757704,7.995607476491186,8.363340133961714,7.995607476491186,3.0,0.0,32.0,6.48768401848461,0.0,0.0,0.2552595783004329,0.49999999975,0.5,0.5,0.0,0.3333333333333333,1.3296613488547582,1.0,0.0,0.0,0.0,0.0,0.0,1.0,False,True,False,0,0.593542953396968,0.11235261089275694,True,False,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.5
C00668,164,167,2,8.899391037306055,8.21566642747694,8.206380319442196,8.21566642747694,2.5,0.5347999967395705,67.0,1.3862943611198906,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.6,0.9502705392332347,0.0,0.0,1.0,0.5,0.0,0.0,0.5,True,False,False,0,0.6652161706906232,0.19362717574396404,True,False,0.0,0.0,0.6,0.4
C00669,25,393,5,10.24509088823841,7.47101705258665,8.63579509171144,7.47101705258665,3.0,0.5347999967395705,39.0,4.532599493153256,3.3749331972302135,0.26755421467629925,0.11406870046732284,0.19999999996,0.6,0.2,0.2,0.3333333333333333,1.4897503188505912,1.0,0.0,0.0,0.2,0.6,0.2,0.0,False,True,False,0,0.7058955642897249,0.23015160022459302,True,False,0.2,0.06666666666666667,0.13333333333333333,0.6
C00671,108,725,4,9.554668101830796,8.003321777425143,8.168586327101501,8.003321777425143,3.5,0.6931471805599453,34.0,5.331107189371028,5.507780212463606,0.7858086054814886,0.0,0.0,0.3571428571428571,0.5,0.14285714285714285,0.2857142857142857,1.5740973368489728,0.0,0.0,1.0,0.25,0.5,0.25,0.0,True,False,False,0,0.4364682762492982,0.10124929814710837,False,True,0.21428571428571427,0.2857142857142857,0.14285714285714285,0.35714285714285715
C00672,64,518,8,10.552461818007302,8.49544823776212,8.473203163138807,8.49544823776212,3.75,0.8249382611234762,37.0,4.339467020255086,4.1142623815653945,0.585388172794768,0.015696146435351697,0.124999999984375,0.5,0.4,0.1,0.3,1.5344598931515927,1.0,0.0,0.0,0.0,0.625,0.125,0.25,False,False,True,0,0.426221224031443,0.5323975294778214,True,False,0.16666666666666666,0.3,0.13333333333333333,0.4
C00673,337,693,6,9.671431275620188,8.049986830988544,7.879987054371955,8.049986830988544,2.1666666666666665,0.6847077083112325,35.0,4.279440045898781,4.1166542497779615,0.613921741555539,0.0,0.0,0.6923076923076923,0.07692307692307693,0.23076923076923078,0.5384615384615384,1.1569876443452742,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,False,False,True,0,0.6368051656372824,0.22758281864121277,True,False,0.15384615384615385,0.07692307692307693,0.3076923076923077,0.46153846153846156
C00674,323,578,3,9.031387136014983,8.157897204306988,7.933014011707741,8.157897204306988,3.6666666666666665,0.7676517525907618,61.0,4.855928904335275,4.590056548178043,0.5679840376025406,0.0,0.0,0.36363636363636365,0.6363636363636364,0.0,0.45454545454545453,1.240684291953396,1.0,0.0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,False,False,False,1,0.287871982032566,0.2522459292532285,True,False,0.18181818181818182,0.36363636363636365,0.18181818181818182,0.2727272727272727
C00675,261,671,6,10.56206088651529,8.550997220671066,8.77043080622487,8.550997220671066,4.166666666666667,0.5611989071173201,28.0,4.418840607796598,3.932452686409542,0.47632499267255013,0.0,0.0,0.48000000000000004,0.52,0.0,0.44,1.2416077061698143,0.0,1.0,1.0,0.6666666666666666,0.0,0.16666666666666666,0.16666666666666666,True,False,False,0,0.5,0.41771476698484,False,True,0.28,0.12,0.24,0.36
C00676,16,694,7,10.002352316405366,7.668983995884392,8.056713889991746,7.668983995884392,3.5714285714285716,0.6810240276767763,23.0,4.736198448394496,4.431700503083595,0.5511056665316121,0.042604770321060303,0.1428571428367347,0.36,0.4,0.24,0.24,1.601383707013825,0.0,1.0,1.0,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.2857142857142857,False,False,False,1,0.3948905109489051,0.25221785513756323,True,False,0.24,0.2,0.2,0.36
C00678,155,660,10,10.3932184385907,8.255013060866727,8.09090906366014,8.255013060866727,2.5,0.8894213116708668,59.0,4.0449986881189455,3.8512484645633,0.5992345519726394,0.0,0.0,0.52,0.36000000000000004,0.12,0.32,1.4994268582233765,0.0,1.0,1.0,0.3,0.5,0.0,0.2,False,False,True,0,0.41260527793374513,0.4829169006176306,True,False,0.12,0.28,0.12,0.48
C00679,105,637,12,10.678168417173215,7.938448520551846,8.373892712465146,7.938448520551846,2.75,0.8846870214168722,29.0,3.899214047135565,3.5526879319347877,0.5312662729278362,0.0,0.0,0.6363636363636364,0.24242424242424243,0.12121212121212122,0.36363636363636365,1.4128575771831853,1.0,0.0,0.0,0.25,0.3333333333333333,0.16666666666666666,0.25,False,False,True,0,0.7194834362717575,0.2751824817518249,True,False,0.12121212121212122,0.09090909090909091,0.2727272727272727,0.5151515151515151
C00680,119,214,2,9.006473574416779,8.194192409137957,8.313448999822258,8.194192409137957,5.0,0.0,26.0,4.564348191467836,0.0,0.0,0.0,0.0,0.5,0.4,0.1,0.4,1.4184836619456567,0.0,1.0,1.0,0.0,1.0,0.0,0.0,False,False,True,0,0.3763054463784391,0.047220662549129655,True,False,0.4,0.2,0.2,0.2
C00681,60,570,5,8.717678778837861,6.584058062653383,7.108895318830433,6.584058062653383,3.4,0.9833211655177317,35.0,4.855928904335275,4.701240835405973,0.6181856220655507,0.5997269593286277,0.39999999992,0.17647058823529413,0.47058823529411764,0.35294117647058826,0.35294117647058826,1.3545810752131697,1.0,0.0,0.0,0.0,0.6,0.2,0.2,False,False,False,1,0.4498034811903425,0.11886580572711958,True,False,0.17647058823529413,0.23529411764705882,0.35294117647058826,0.23529411764705882
C00682,276,705,3,9.618050957112732,8.107789931746598,8.519571693868638,8.107789931746598,3.0,0.6931471805599453,49.0,5.372960909543803,4.7140245909001735,0.4155154439600807,0.0,0.0,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.3333333333333333,1.3689223607402192,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,True,False,False,0,0.7475575519371139,0.023104997192588295,False,True,0.0,0.1111111111111111,0.2222222222222222,0.6666666666666666
C00683,300,604,5,10.209364710881495,7.8874227892032165,8.600074083017283,7.8874227892032165,2.8,0.7397659962052514,65.0,4.343805421853684,2.8173309858071742,0.18813938896326932,0.0,0.0,0.7142857142857142,0.2857142857142857,0.0,0.42857142857142855,1.2396593920543857,0.0,0.0,1.0,0.0,0.4,0.4,0.2,False,False,True,0,0.5738349241998877,0.3872543514879281,False,True,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.5714285714285714
C00684,260,723,7,9.205189127066474,7.682538069534127,7.2598818949414445,7.682538069534127,2.4285714285714284,0.8743332020491272,20.0,4.358843299218225,4.326458171257051,0.6768758678889347,0.0,0.0,0.411764705882353,0.4117647058823529,0.17647058823529413,0.35294117647058826,1.4520440731936837,1.0,0.0,0.0,0.0,0.42857142857142855,0.14285714285714285,0.42857142857142855,False,False,True,0,0.3060078607523863,0.1765581134194273,False,True,0.17647058823529413,0.4117647058823529,0.23529411764705882,0.17647058823529413
C00685,9,498,5,9.549372187222273,7.931965282534429,7.940219218100629,7.931965282534429,2.8,0.9719780738352177,62.0,4.814214812922799,4.217824377355142,0.43639624836431845,0.81203401810341,0.39999999992,0.42857142857142855,0.3571428571428571,0.21428571428571427,0.2857142857142857,1.5124511784664483,1.0,0.0,0.0,0.0,0.6,0.2,0.2,False,False,False,1,0.5120718697361033,0.038966872543514885,False,True,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.2857142857142857
C00686,263,648,9,9.86489120442642,7.662840318909186,7.6680822810393385,7.662840318909186,3.0,0.9776914835495976,21.0,3.8943680701894254,3.692824983654665,0.5953554434921638,0.0,0.0,0.2962962962962963,0.5185185185185185,0.18518518518518517,0.2962962962962963,1.5633811201097976,0.0,0.0,1.0,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.2222222222222222,True,False,False,0,0.4621560920830994,0.06586187535092641,False,True,0.2222222222222222,0.14814814814814814,0.3333333333333333,0.2962962962962963
C00687,109,671,6,9.96522261640704,8.069437091967117,8.173698152545239,8.069437091967117,2.8333333333333335,0.8455077458700537,30.0,4.730921391293652,4.7657654290401394,0.7108759276014482,0.0,0.0,0.23529411764705882,0.6470588235294118,0.11764705882352941,0.35294117647058826,1.4520440731936837,1.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.5,0.16666666666666666,True,False,False,0,0.42841100505334084,0.2166339135317238,False,True,0.29411764705882354,0.11764705882352941,0.29411764705882354,0.29411764705882354
C00689,338,569,4,9.337764779871847,8.03493292304068,7.951734491870056,8.03493292304068,2.75,0.9961457767684165,61.0,4.356708826689592,3.1896897634403674,0.264169760983309,0.0,0.0,0.45454545454545453,0.36363636363636365,0.18181818181818182,0.2727272727272727,1.5941666991180168,0.0,1.0,1.0,0.25,0.25,0.25,0.25,False,False,True,0,0.4098820887142055,0.1871841661987647,True,False,0.36363636363636365,0.09090909090909091,0.09090909090909091,0.45454545454545453
C00690,40,639,5,9.741273870563234,8.04044993612297,8.132071152774365,8.04044993612297,3.6,0.43678453268671036,53.0,5.015622835607295,5.133752607314983,0.7543492711571613,0.7988901558968231,0.39999999992,0.4444444444444444,0.4444444444444444,0.1111111111111111,0.3333333333333333,1.464816384890813,0.0,0.0,1.0,0.4,0.4,0.0,0.2,True,False,False,0,0.44514317798989333,0.27697922515440765,False,True,0.1111111111111111,0.2777777777777778,0.2777777777777778,0.3333333333333333
C00692,71,437,6,10.387842088161234,7.669824589539043,8.596236630756664,7.669824589539043,3.5,0.7996422445006162,33.0,4.3067641501733345,4.419410366286898,0.7518239304720266,0.3856816404890099,0.33333333327777775,0.47619047619047616,0.2857142857142857,0.23809523809523808,0.23809523809523808,1.5648538428609964,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,False,True,False,0,0.6433745087029759,0.19493262212240314,True,False,0.19047619047619047,0.14285714285714285,0.14285714285714285,0.5238095238095238
C00693,64,726,11,10.353309201290358,7.9551404272039035,7.955732748605223,7.9551404272039035,2.8181818181818183,0.9311447544382977,40.0,4.207673247529104,3.998562397593696,0.5924728477739283,0.145112270066785,0.09090909090082644,0.3548387096774194,0.6451612903225806,0.0,0.45161290322580644,1.2889837913393145,0.0,1.0,1.0,0.2727272727272727,0.45454545454545453,0.09090909090909091,0.18181818181818182,True,False,False,0,0.3243121841661988,0.30145985401459857,True,False,0.22580645161290322,0.2903225806451613,0.25806451612903225,0.22580645161290322
C00694,412,706,7,9.512860563036082,7.854618671939065,7.567393687861095,7.854618671939065,2.142857142857143,0.8523644683967538,63.0,3.912023005428146,3.295836866004329,0.42566781541860904,0.0,0.0,0.4,0.26666666666666666,0.3333333333333333,0.3333333333333333,1.4897503188505912,0.0,1.0,1.0,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.42857142857142855,False,False,False,1,0.29247613700168446,0.3098540145985401,False,True,0.2,0.4,0.0,0.4
C00695,142,516,5,9.741307977215916,8.398823486119433,8.132105251406426,8.398823486119433,3.2,1.0256308957368645,48.0,4.548599834499697,4.224557650201167,0.5424751611034601,0.0,0.0,0.25,0.625,0.125,0.4375,1.4226300262075473,0.0,1.0,1.0,0.0,0.6,0.0,0.4,True,False,False,0,0.6009545199326222,0.48601909039865243,True,False,0.25,0.125,0.3125,0.3125
C00696,7,624,7,10.217150553684053,7.883746219165422,8.271459610177564,7.883746219165422,3.5714285714285716,0.8743332020491272,46.0,4.642787049559398,4.282255840985663,0.5273064289200542,0.2616527517788294,0.1428571428367347,0.48,0.28,0.24,0.32,1.547984588717382,0.0,0.0,1.0,0.42857142857142855,0.42857142857142855,0.0,0.14285714285714285,False,False,True,0,0.5341381246490735,0.1163391353172375,True,False,0.2,0.2,0.12,0.48
C00697,77,598,5,8.535563420771116,7.18951297250735,6.926910638021878,7.18951297250735,1.8,0.6079487191729779,65.0,4.877103901471733,4.647725828954704,0.5841434900990403,0.06820511813341944,0.19999999996,0.3333333333333333,0.2222222222222222,0.4444444444444444,0.4444444444444444,1.4270610433807247,1.0,0.0,0.0,0.0,0.4,0.0,0.6,False,False,False,1,0.39943851768669286,0.29994385176866933,True,False,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.2222222222222222
C00698,252,325,3,9.704612133489361,8.713707237805405,8.606121840375884,8.713707237805405,2.0,1.005052538742381,56.0,3.624340932976365,2.0149030205422647,0.16388785510097517,0.0,0.0,0.6666666666666666,0.16666666666666666,0.16666666666666666,0.5,1.2424533248940002,0.0,0.0,1.0,0.0,0.6666666666666666,0.0,0.3333333333333333,False,True,False,0,0.8427288040426727,0.42574396406513193,True,False,0.16666666666666666,0.0,0.16666666666666666,0.6666666666666666
C00700,103,673,5,10.034269293330507,8.620145936338533,8.425006847352495,8.620145936338533,3.0,0.881373587019543,23.0,4.966335035199676,4.691995184518431,0.5643986327852268,0.0,0.0,0.5333333333333333,0.26666666666666666,0.2,0.3333333333333333,1.5472867333409472,0.0,1.0,1.0,0.6,0.2,0.0,0.2,False,False,True,0,0.5933183604716451,0.1850084222346996,False,True,0.13333333333333333,0.06666666666666667,0.26666666666666666,0.5333333333333333
C00701,12,712,12,10.678168417173215,8.020792617475442,8.28229309360638,8.020792617475442,2.75,0.7599551710459795,48.0,4.16877715700487,3.839920342266271,0.5396125219535498,0.1628633822218074,0.33333333330555553,0.42424242424242425,0.3939393939393939,0.18181818181818182,0.36363636363636365,1.4415930554180343,0.0,0.0,1.0,0.3333333333333333,0.4166666666666667,0.08333333333333333,0.16666666666666666,True,False,False,0,0.5863279056709714,0.12279618192026959,True,False,0.12121212121212122,0.15151515151515152,0.3333333333333333,0.3939393939393939
C00702,344,688,10,10.451762417478868,8.134923707088763,8.149437366364587,8.134923707088763,3.3,0.811670189939152,35.0,3.6692434795970774,3.4546667315367343,0.5888030370637869,0.0,0.0,0.48484848484848486,0.3939393939393939,0.12121212121212122,0.2727272727272727,1.5779167268407757,0.0,1.0,1.0,0.0,0.3,0.2,0.5,False,False,True,0,0.4754912970241437,0.47331555306007866,True,False,0.2727272727272727,0.18181818181818182,0.15151515151515152,0.3939393939393939
C00703,150,664,3,9.509829219338862,8.237618300999838,8.411365159082111,8.237618300999838,2.6666666666666665,0.7676517525907619,47.0,5.552959584921617,4.553876891600541,0.31171013856960395,0.0,0.0,0.5,0.5,0.0,0.375,1.3208883431493221,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,False,False,False,1,0.503312745648512,0.3787198203256597,True,False,0.375,0.0,0.25,0.375
C00704,182,725,4,9.290622743235799,7.845225312567313,7.904605200514658,7.845225312567313,3.75,0.8146148592237981,39.0,5.204006687076795,5.18771001568695,0.6849870237359689,0.0,0.0,0.2,0.5333333333333333,0.26666666666666666,0.3333333333333333,1.3624474851916288,0.0,1.0,1.0,0.25,0.5,0.0,0.25,False,False,False,1,0.31448624368332395,0.1328186412128018,True,False,0.3333333333333333,0.3333333333333333,0.06666666666666667,0.26666666666666666
C00705,414,660,3,9.466947325659351,7.599200295385346,8.368489759469709,7.599200295385346,3.0,1.005052538742381,32.0,4.820281565605037,3.9512437185814275,0.34687094383972855,0.0,0.0,0.4444444444444444,0.3333333333333333,0.2222222222222222,0.3333333333333333,1.3689223607402192,0.0,0.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,False,False,False,1,0.8366086468276249,0.04868051656372829,True,False,0.3333333333333333,0.0,0.0,0.6666666666666666
C00706,131,136,2,9.447548551081773,4.457318049051035,8.754480250116112,4.457318049051035,2.5,0.5347999967395705,58.0,1.791759469228055,0.0,0.0,0.0,0.0,0.8,0.2,0.0,0.4,1.0549201679861442,0.0,1.0,1.0,0.0,1.0,0.0,0.0,False,True,False,0,0.7823694553621561,0.07647389107243119,False,True,0.0,0.2,0.0,0.8
C00707,4,475,3,9.301590502742588,8.046263639423218,8.203160755285946,8.046263639423218,3.6666666666666665,0.4557463944083262,32.0,5.465948207931988,3.624340932976365,0.14409115283895507,0.320306031441132,0.3333333332222222,0.5454545454545454,0.36363636363636365,0.09090909090909091,0.36363636363636365,1.5157079520857129,1.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,False,False,True,0,0.49365524985962944,0.31476698483997756,True,False,0.36363636363636365,0.0,0.2727272727272727,0.36363636363636365
C00710,222,549,5,9.576228543491029,7.931633841292184,7.967068024723313,7.931633841292184,2.6,0.9228988853785496,48.0,4.415824014257172,4.606893837978332,0.7944030294516776,0.0,0.0,0.46153846153846156,0.23076923076923078,0.3076923076923077,0.3076923076923077,1.3516811946858949,1.0,0.0,0.0,0.0,0.6,0.2,0.2,False,False,False,1,0.5964065131948344,0.11403705783267826,False,True,0.23076923076923078,0.07692307692307693,0.15384615384615385,0.5384615384615384
C00711,48,556,6,9.658424898270418,7.99758942145715,7.866984803377984,7.99758942145715,2.3333333333333335,0.7934721026084851,52.0,4.630837932736669,4.440337757423346,0.6014914267274826,0.40950453325459574,0.33333333327777775,0.5714285714285714,0.2857142857142857,0.14285714285714285,0.35714285714285715,1.5317780787913655,0.0,0.0,1.0,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.16666666666666666,False,False,True,0,0.6523301516002247,0.5514177428411005,True,False,0.35714285714285715,0.07142857142857142,0.14285714285714285,0.42857142857142855
C00712,19,660,9,10.4539221794457,8.387789965942975,8.256928255149804,8.387789965942975,3.111111111111111,0.7731898882334818,59.0,4.395991175024254,4.455874317362081,0.7239104379695303,0.05958252124548513,0.22222222219753085,0.4642857142857143,0.3571428571428571,0.17857142857142858,0.2857142857142857,1.5812885916885047,0.0,0.0,1.0,0.0,0.5555555555555556,0.1111111111111111,0.3333333333333333,False,False,True,0,0.6115103874227962,0.35648512071869737,False,True,0.17857142857142858,0.21428571428571427,0.17857142857142858,0.42857142857142855
C00713,121,421,2,8.902412053844136,8.398678128313746,8.209400924374306,8.398678128313746,3.0,0.881373587019543,62.0,5.707110264748875,0.0,0.0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.5,1.2424533248940002,0.0,1.0,1.0,0.0,0.5,0.0,0.5,True,False,False,0,0.47619314991577766,0.10190903986524424,False,True,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333
C00715,184,672,7,10.312250549957717,8.225359683710426,8.366539722545076,8.225359683710426,2.2857142857142856,0.747965463121242,45.0,4.410776047959867,4.389477520536793,0.6824236819866369,0.0,0.0,0.6875,0.25,0.0625,0.375,1.424442778503618,1.0,0.0,0.0,0.42857142857142855,0.2857142857142857,0.0,0.2857142857142857,False,False,True,0,0.5120718697361033,0.5478102189781021,True,False,0.125,0.25,0.0625,0.5625
C00716,28,588,8,9.60818652945111,8.004844292987972,7.529215113001144,8.004844292987972,2.25,0.8707619066095406,29.0,4.394449154672439,4.77300222842173,0.9025659485312229,0.4931700385954798,0.4999999999375,0.3333333333333333,0.5555555555555556,0.1111111111111111,0.3888888888888889,1.4884287536677832,0.0,0.0,1.0,0.125,0.625,0.25,0.0,True,False,False,0,0.2533688938798428,0.29762773722627733,False,True,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.2222222222222222
C00717,55,520,5,9.768168276886541,7.893189066505038,8.158959318693501,7.893189066505038,3.2,1.0256308957368645,51.0,4.764308407326388,3.662442801198207,0.2825488519162732,0.10515040869625347,0.19999999996,0.3125,0.3125,0.375,0.375,1.4614721293040243,0.0,1.0,1.0,0.8,0.2,0.0,0.0,False,False,False,1,0.7058955642897249,0.43290286355979785,True,False,0.25,0.1875,0.0625,0.5
C00718,156,661,6,9.718689932826905,8.35856329873088,7.927231162123784,8.35856329873088,2.3333333333333335,0.7934721026084852,59.0,4.624972813284271,3.803419553481522,0.360607922053748,0.0,0.0,0.2857142857142857,0.5,0.21428571428571427,0.42857142857142855,1.400326576231188,0.0,1.0,1.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,True,False,False,0,0.718978102189781,0.34087591240875914,False,True,0.07142857142857142,0.14285714285714285,0.2857142857142857,0.5
C00719,93,699,3,9.718793984747103,8.488108495939205,8.620301973824509,8.488108495939205,3.0,1.005052538742381,67.0,5.717027701406222,3.8501476017100584,0.14133911669262303,0.0,0.0,0.4444444444444444,0.1111111111111111,0.4444444444444444,0.4444444444444444,1.2148896539491205,0.0,1.0,1.0,0.0,1.0,0.0,0.0,False,False,False,1,0.7912408759124088,0.23860190903986522,True,False,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.5555555555555556
C00720,68,587,9,10.099898141160653,7.874211476332318,7.903002179742342,7.874211476332318,3.111111111111111,0.9308209522248956,58.0,4.187759006861526,4.129983059325353,0.6642311443010859,0.1529988459103297,0.3333333332962963,0.5,0.3214285714285714,0.17857142857142858,0.35714285714285715,1.5389693336308974,0.0,1.0,1.0,0.1111111111111111,0.4444444444444444,0.0,0.4444444444444444,False,False,True,0,0.6134194272880404,0.2708029197080293,False,True,0.2857142857142857,0.07142857142857142,0.14285714285714285,0.5
C00721,4,610,5,9.62959266521155,8.152698268163311,8.020417733507738,8.152698268163311,3.4,0.9228988853785496,33.0,5.0271645960474665,5.095805150231291,0.7282827047221124,0.9386949900178507,0.59999999988,0.5882352941176471,0.4117647058823529,0.0,0.47058823529411764,1.2530462261125415,1.0,0.0,0.0,0.4,0.2,0.2,0.2,False,False,True,0,0.3570466030320045,0.2936552498596294,True,False,0.29411764705882354,0.29411764705882354,0.17647058823529413,0.23529411764705882
C00722,19,540,7,9.686459016348376,7.788159349260649,7.740921511718826,7.788159349260649,3.142857142857143,0.8523644683967538,21.0,4.475441079313307,4.353071854431087,0.6331291887747948,0.3465584569681107,0.2857142856734694,0.18181818181818182,0.5454545454545454,0.2727272727272727,0.3181818181818182,1.4914194468507793,0.0,0.0,1.0,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.2857142857142857,False,False,False,1,0.3742841100505334,0.3070185289163392,True,False,0.3181818181818182,0.18181818181818182,0.13636363636363635,0.36363636363636365
