customer_id,0,1,2,3,4,5,6,7,8,9
C00474,6.7806973,7.731466,5.4118485,8.686757,4.6623516,6.4090276,5.158638,3.904911,4.3468657,5.047674
C00475,6.5273085,8.296354,3.7944765,6.4179635,4.9106183,6.6762805,5.2881403,2.7076395,4.6040716,5.011113
C00476,5.743007,8.717185,4.651014,9.19274,5.3102245,6.286636,5.492446,2.7578018,4.446593,6.379504
C00477,5.521256,8.438909,4.428479,9.158786,5.389185,5.9048805,5.211478,3.0231228,4.4755273,6.1229997
C00478,7.6985292,8.016615,4.0020065,6.5605936,4.678857,7.047734,4.9214344,2.8454494,4.843039,5.0487657
C00479,5.496199,8.107525,4.493584,9.4222555,6.508084,6.198,5.8451924,2.5215259,4.233554,6.838217
C00480,5.742235,8.956619,2.3319895,5.591833,5.6017885,5.7531195,5.0357018,2.603707,4.855615,4.52541
C00481,5.8408422,8.567355,4.6290154,9.025312,5.403987,6.3424315,5.5225687,2.7518067,4.4220905,6.3386636
C00482,5.7939687,7.970906,4.7826033,9.366241,5.9447703,6.127925,5.539636,3.0680454,4.302063,6.243014
C00483,5.6926827,8.625167,2.3922584,5.6194525,6.0669465,5.7682405,5.166439,2.595221,4.794674,4.613472
C00484,7.2601876,7.4409394,5.130083,8.579841,5.0017996,6.5593934,5.014913,3.557937,4.474683,5.4369836
C00485,5.070606,8.841822,4.7999787,7.693442,4.9067497,5.9827323,5.8568926,3.6608596,4.1795673,4.4212165
C00486,5.0738387,8.799379,4.993395,7.9940457,4.7720447,6.01803,5.7530646,3.747826,4.189553,4.579666
C00487,5.3730855,8.262025,5.0409985,7.945676,5.5400944,6.0731854,6.032291,3.8971622,4.1319976,4.511245
C00488,5.805372,8.364848,4.744637,8.773669,5.9094415,6.486711,5.946785,2.7511504,4.250612,6.1819005
C00489,5.332861,8.069477,4.4970455,9.467717,6.7159195,6.1427565,5.965267,2.510044,4.1963515,6.852493
C00490,5.8633246,7.162478,4.2081866,5.7414374,4.7645955,6.720848,5.4871364,3.0814862,4.1830573,4.4990377
C00491,5.2205453,7.871548,4.30735,9.4888,6.4530325,5.714041,5.471271,2.8715947,4.297182,6.527582
C00492,5.275861,7.8877277,4.3406353,9.238295,6.281035,5.7180233,5.4645567,3.0432897,4.289537,6.210048
C00493,7.809609,8.093025,4.0742154,6.723949,4.721025,7.016176,4.907982,2.9120865,4.847185,5.1085997
C00494,6.195606,9.393283,2.1157832,5.340604,5.7895694,5.882466,5.043393,2.4686449,5.0523977,4.4751496
C00495,6.026904,7.2732854,4.158108,5.8210993,4.8398814,6.719042,5.4745445,3.0436516,4.2394543,4.5379033
C00496,5.5578966,8.034738,4.54027,9.0362625,5.7690415,5.894517,5.370069,3.2065399,4.3506327,5.9019837
C00497,7.1847296,7.7511535,5.2973714,9.0311165,4.6788483,6.632227,4.996126,3.458431,4.487728,5.7391667
C00498,5.29759,8.661138,4.692943,7.644557,5.1638384,6.0514565,5.7995377,3.6186936,4.187231,4.5260506
C00499,5.3334165,7.8748536,4.3182755,9.392402,6.3234653,5.7636137,5.409552,2.8995318,4.322202,6.457042
C00500,6.684566,7.7202153,3.3778381,5.293754,4.6192365,6.894197,5.0280633,2.494961,4.6190033,4.787433
C00501,5.7458105,8.794785,2.462321,5.4434376,6.1919637,5.809103,5.327993,2.677012,4.8212996,4.414072
C00502,7.680834,8.029567,3.9809954,6.5337763,4.6884723,7.039295,4.9587226,2.8373528,4.8486147,5.0289946
C00503,5.221793,8.164054,4.744339,9.290737,6.602103,6.1616826,6.171718,2.8056195,4.109484,6.3688536
C00504,6.336423,8.969796,2.373517,5.315281,5.401293,6.1093893,4.9879904,2.423603,4.9364214,4.5530577
C00505,7.0838947,7.174977,5.255142,9.075234,5.153303,6.286239,4.8545856,3.7448974,4.4282923,5.537804
C00506,6.252212,8.868143,2.4677694,4.994871,6.229639,6.21562,5.38602,2.560503,4.8995233,4.366779
C00507,5.6426272,8.48443,4.718687,9.203611,5.375557,6.1243486,5.4242945,3.0139353,4.394004,6.141605
C00508,7.3604646,7.292997,5.2332726,8.813708,5.0350647,6.4831886,4.927356,3.657807,4.472906,5.4916296
C00509,6.1645722,9.097109,2.1976192,5.1554317,6.3564544,5.91446,5.2762103,2.4721837,4.9918823,4.4165792
C00510,7.1100764,7.7852454,5.291173,8.926928,4.6875534,6.6036654,5.0604043,3.5424285,4.4602094,5.5801477
C00511,5.594637,9.339037,3.183711,5.84501,5.314576,5.806013,5.523694,3.2054691,4.7818303,3.8827622
C00512,6.5292935,8.723106,2.7987752,5.241217,5.6022797,6.381917,5.274794,2.5542033,4.848233,4.449869
C00513,5.571125,8.208934,4.6755543,9.127185,6.385116,6.308434,6.067545,2.703799,4.162518,6.429905
C00514,5.6217422,6.9857655,3.4014385,5.297884,4.630412,6.578403,4.979952,2.5257323,4.3074107,4.9209785
C00515,5.640615,8.526158,2.4650893,5.70363,6.094222,5.7700706,5.1790204,2.5996466,4.768724,4.685131
C00516,5.509058,8.944457,4.4834013,8.673197,5.3179984,6.375879,5.69092,2.5700305,4.405223,6.2632046
C00517,5.3414545,8.93508,4.6530647,9.220048,5.3334723,6.163486,5.6074915,2.7707555,4.3925557,6.331133
C00518,7.4952226,7.9572277,3.9370024,6.662,4.7832,6.8932614,4.898884,2.854872,4.8165216,5.0756383
C00519,5.674019,7.43141,3.2307937,5.658659,5.269701,6.270654,5.1334643,2.6690338,4.4437656,4.816345
C00520,5.09181,8.391587,4.8887076,7.9082227,5.5629616,5.915068,5.9715424,3.8278732,4.1036606,4.489884
C00521,6.6918206,8.399332,3.7020347,6.066672,5.0550313,6.626818,5.3344984,2.869433,4.6787577,4.628187
C00522,5.9585943,8.596556,4.604904,8.545144,5.39454,6.5321903,5.677317,2.719939,4.3976636,6.0751123
C00523,5.020207,8.979445,4.6712303,7.5374846,4.788895,5.973303,5.7378736,3.6021774,4.295224,4.4589434
C00524,5.091284,8.800528,4.9538827,8.074847,4.765235,5.9519353,5.6786046,3.7521675,4.226379,4.5896225
C00525,5.6623173,8.16727,4.7296295,9.438305,6.298487,6.2441487,5.921616,2.7419024,4.2060347,6.5948243
C00526,6.7515745,7.804541,5.3376913,8.590936,4.7926946,6.5054293,5.3300843,3.7646468,4.315933,5.136722
C00527,5.827021,7.157783,3.1329722,4.9872746,4.5510187,6.7103834,4.8970113,2.2843823,4.4219685,4.9943256
C00528,5.8723645,6.8917646,3.1504924,5.319328,5.4276276,6.582141,5.1374965,2.313953,4.390676,5.1547723
C00529,6.8948393,7.2985783,5.2011895,9.166776,5.262962,6.2594066,4.969316,3.6801693,4.4009457,5.6297684
C00530,5.999126,8.484192,4.5876603,8.38699,5.4346366,6.508983,5.6756473,2.8121831,4.3978086,5.931493
C00531,6.609073,7.5097528,4.9884205,9.008359,5.40279,6.235108,5.112489,3.498753,4.400406,5.6898685
C00532,5.4977775,8.013156,4.4076266,9.327086,6.443312,6.0663743,5.710458,2.6562345,4.2665524,6.660458
C00533,6.9798336,7.220823,5.2343836,9.150044,5.2385335,6.2542014,4.9190326,3.7304049,4.408735,5.5826836
C00534,5.843598,7.2665963,3.8968084,5.447486,4.9652033,6.6343346,5.4947853,2.971353,4.2298603,4.4222355
C00535,5.598938,7.995348,4.707966,8.003244,5.5556016,6.0651183,5.6491237,3.575234,4.2318025,4.9157543
C00536,7.159566,7.8160844,5.279127,9.025214,4.7160177,6.630955,5.0586767,3.469411,4.475445,5.7110124
C00537,7.5104074,8.18286,3.8465064,6.453046,4.7854757,6.9513993,5.010142,2.7626085,4.830256,5.03987
C00538,5.8852363,6.7377424,3.8252661,5.10643,4.374531,7.00399,5.1563277,2.5335693,4.173286,4.90439
C00539,6.4158087,9.095563,2.291886,5.364209,5.5672784,6.0794773,4.975162,2.3960485,5.0390673,4.587127
C00540,5.8587437,7.457485,3.8354614,5.501896,4.978524,6.567886,5.5066237,2.995824,4.2813077,4.3744326
C00541,6.1237874,7.149075,3.141035,4.696757,4.350377,6.9606476,4.862588,2.1676247,4.4637876,4.9742737
C00542,5.9172783,8.630885,4.52657,8.579112,5.3894978,6.491611,5.6183424,2.6461487,4.4267673,6.183687
C00543,7.1094756,8.066156,3.5937424,5.888327,4.762032,6.876736,5.050751,2.6602836,4.7581434,4.833159
C00544,5.2398067,8.291108,4.967765,7.977278,5.6095138,6.009368,6.023253,3.8246756,4.101529,4.5761003
C00545,5.7277713,8.550735,4.2239447,8.461676,5.388655,6.1978927,5.3729286,2.754425,4.495649,6.0190268
C00546,5.520412,8.164989,4.6132417,9.2039175,6.447259,6.1804957,6.046764,2.770373,4.150279,6.4077024
C00547,6.751316,8.005009,3.459147,5.543401,4.621096,6.84851,5.0617294,2.5475194,4.6762013,4.80371
C00548,5.6075587,7.398794,3.918732,5.5084567,4.678425,6.578341,5.385632,2.992301,4.2082667,4.430612
C00549,5.195483,8.860939,4.913435,7.844864,4.785302,6.0840316,5.782199,3.6263628,4.21868,4.5777264
C00550,5.863413,9.117566,3.2656815,5.7717514,5.347622,6.0154095,5.4971204,3.0961256,4.7328815,4.018868
C00551,7.2068667,8.161489,3.6005008,5.9690256,4.7639184,6.877583,5.029681,2.6770318,4.7998667,4.8464513
C00552,5.2374,8.1616,4.6511407,9.390369,6.72516,6.1312933,6.1731253,2.6946242,4.1045885,6.564462
C00553,5.296386,8.048649,4.5302258,9.550963,6.666144,6.07893,5.901291,2.6054506,4.198802,6.782269
C00554,6.4519577,8.969628,2.5140152,5.154653,5.994832,6.161029,5.3350763,2.5506861,4.909164,4.323818
C00555,5.0970235,8.771822,4.7634068,7.6825676,4.978193,5.9894114,5.7659354,3.6834276,4.210191,4.4628186
C00556,6.6817636,7.4725122,4.1105437,6.2539573,4.834459,6.8874407,5.2759857,2.8386824,4.4418216,4.9385853
C00557,5.4572754,8.173505,4.30287,9.191278,5.601478,5.7934675,5.0877337,3.0047414,4.4680448,6.212802
C00558,7.267988,7.3013334,5.225156,8.687246,5.060495,6.590611,4.978311,3.4168458,4.4453745,5.6812882
C00559,5.4689937,8.387777,4.381403,9.327021,5.530424,5.9187984,5.178529,2.8409588,4.471272,6.4362373
C00560,7.124593,7.724464,5.277618,9.028365,4.7269363,6.5665493,5.003907,3.5132957,4.4718947,5.678602
C00561,6.2280307,9.017279,2.5748236,5.036735,6.143633,6.188341,5.4260697,2.6686985,4.91414,4.2374053
C00562,5.165934,7.8612666,4.2901983,9.356892,6.4138484,5.6417294,5.4726624,2.9990835,4.2794156,6.3188143
C00563,7.0471573,8.1895485,3.488492,5.8142056,4.832519,6.826948,5.0817738,2.622978,4.7718496,4.8111467
C00564,6.6818852,7.603432,5.2227683,8.637864,5.122951,6.361125,5.2525907,3.7634869,4.3394403,5.187375
C00565,7.322474,7.315197,5.2002716,8.679886,5.013332,6.5562634,4.9439907,3.5110369,4.467788,5.5613537
C00566,5.7102084,7.2920556,2.9913206,5.350499,4.9638395,6.432624,4.908683,2.363722,4.4737873,5.034662
C00567,7.8146386,8.087493,4.0983915,6.734071,4.71426,7.023837,4.922761,2.9200299,4.8395658,5.1195083
C00568,5.3725276,8.181219,5.027273,8.304328,5.521145,5.992025,5.8384976,3.8121498,4.14035,4.794061
C00569,4.913027,8.27217,4.676892,7.9823694,5.7219076,5.731172,5.893635,3.8079214,4.1286516,4.5566597
C00570,5.0792456,8.799987,4.842959,7.886834,4.8743253,5.9565334,5.7277546,3.7054937,4.193074,4.535899
C00571,5.7685385,9.284164,2.234184,5.5467243,5.6815696,5.671002,5.050747,2.6188805,4.9498115,4.4127197
C00572,5.1863556,8.127957,4.7772655,8.61249,5.6859226,5.7563524,5.63802,3.702476,4.1991453,5.07692
C00573,5.35753,7.841429,4.459512,9.357256,6.1804357,5.7130876,5.397177,3.1490505,4.299524,6.168265
C00574,5.5230165,8.53017,4.8947144,8.190093,5.055043,6.2202706,5.708066,3.4415956,4.243419,5.100185
C00575,5.5470076,8.263059,3.9243426,8.047914,5.960463,6.1140027,5.5501385,2.6466465,4.4189854,5.9310365
C00576,5.657624,9.048897,3.1656187,5.7866664,5.7708645,5.847666,5.562898,3.1327474,4.7373405,4.0222635
C00577,6.4106607,8.932215,2.4898057,5.125351,6.1202617,6.141258,5.368534,2.5391517,4.891068,4.320805
C00578,6.0607114,8.482407,4.6310964,8.470717,5.4475546,6.561767,5.691892,2.7482526,4.377255,6.031865
C00579,6.040549,7.012708,3.3253937,5.1212707,5.2017856,6.69475,5.2572875,2.4713051,4.3868704,4.8448176
C00580,5.4529457,7.2193832,4.1802387,5.5605273,4.5623884,6.61496,5.4043565,3.0903752,4.105919,4.408653
C00581,5.91997,7.0779915,3.1238363,4.8244123,4.4856,6.813286,4.8906217,2.222135,4.4172664,4.997902
C00582,5.6030364,8.085834,4.337632,9.049827,5.633401,5.874779,5.1431518,3.0282555,4.4523244,6.1227093
C00583,5.8818097,8.890824,2.3552105,5.282271,6.3811083,5.8599296,5.366251,2.5874383,4.88692,4.410283
C00584,5.909677,6.887254,3.34685,5.097412,5.0945187,6.679651,5.2210245,2.4993393,4.3525267,4.832722
C00585,5.7186413,7.1338515,4.2146125,5.650368,4.502008,6.7588005,5.402255,3.0148387,4.147755,4.5429454
C00586,5.974218,6.6278286,3.314646,4.9115314,5.1693687,6.8337526,5.2492714,2.3349352,4.291733,4.970654
C00587,6.7680473,7.525137,5.3850546,8.531289,4.9491787,6.355294,5.198216,3.9557085,4.3201804,4.9359827
C00588,5.7473526,6.979554,3.186732,4.9894433,4.582989,6.702946,4.9086795,2.3031638,4.35792,5.012596
C00589,5.6080775,8.719947,4.8146815,9.098211,5.3281794,6.280604,5.6334,2.9145725,4.3530064,6.1433516
C00590,5.568053,8.909452,4.5553684,8.623549,5.3634915,6.4393334,5.7726636,2.5940065,4.37301,6.2086453
C00591,5.4286633,7.902165,4.499359,9.594415,6.378576,5.90541,5.535783,2.8394415,4.28456,6.6270986
C00592,6.009985,9.098975,2.50838,5.064376,6.2932024,6.023827,5.493678,2.6865313,4.875688,4.188895
C00593,5.8406353,8.629135,4.7048516,8.861587,5.425289,6.4488907,5.6753054,2.751276,4.37932,6.2210145
C00594,5.031919,8.828506,4.7990956,7.7990384,4.82088,5.947988,5.708846,3.6838267,4.2405,4.5072527
C00595,5.8209085,6.8125906,3.2288513,5.4397845,5.3469357,6.62988,5.083701,2.2485714,4.3638034,5.3200116
C00596,5.649314,8.138624,4.5903897,9.1046295,5.5326366,5.9400043,5.27206,3.1999366,4.398415,5.9420156
C00597,6.6331224,7.436509,5.0394855,9.266969,5.2068505,6.0978456,4.891753,3.6556706,4.441166,5.6878815
C00598,6.901719,8.210977,3.4808447,5.757021,4.833203,6.837863,5.1393657,2.5514636,4.734943,4.8638663
C00599,6.0029163,7.0459146,3.1600492,4.750312,4.4264603,6.890721,4.9107394,2.2061546,4.4108105,4.981913
C00600,7.245628,7.2264333,5.2391515,8.797994,5.0646687,6.5079784,4.9098125,3.5327618,4.446542,5.5926623
C00601,6.7720356,7.585434,5.285846,8.401219,5.004609,6.414686,5.257855,3.8444977,4.333966,4.9692144
C00602,5.129494,8.623237,4.876168,8.29105,4.9351315,5.8593454,5.5514445,3.7499003,4.2441936,4.7503314
C00603,5.276437,8.413029,4.531405,7.630505,5.651605,6.015501,5.892577,3.4996269,4.2117195,4.707685
C00604,5.2957606,8.931602,4.6269865,9.18478,5.4010954,6.155464,5.646574,2.7345302,4.369375,6.3549027
C00605,6.0634065,6.633122,3.7539272,5.171791,4.8638816,7.0171647,5.2852287,2.4475472,4.211319,5.016421
C00606,5.300633,8.073605,4.798155,8.402302,5.6705456,5.8426075,5.6999135,3.7502828,4.1904755,4.9304137
C00607,6.5269256,7.4805617,5.209939,8.987774,5.0753145,6.0956383,5.0052166,3.9164262,4.3611836,5.2338305
C00608,6.448666,9.228208,2.172687,5.215928,5.592242,6.0879235,5.006803,2.378743,5.0018783,4.532609
C00609,5.678835,8.167745,4.635409,8.56395,5.411236,6.0435867,5.4213276,3.339318,4.3448234,5.478512
C00610,7.232964,7.6568856,5.319782,8.766766,4.635314,6.619824,5.0068417,3.6111028,4.4606757,5.4435086
C00611,5.5046744,7.3293915,4.087876,5.5658965,4.568095,6.5841923,5.409087,3.0675492,4.146302,4.3980064
C00612,5.2103486,8.017191,4.384665,9.041931,6.5332694,5.9424596,5.8347554,2.848598,4.2034516,6.253616
C00613,5.9351697,6.831175,3.1851346,5.0444922,5.2834105,6.7913866,5.20089,2.1665497,4.3638816,5.2052746
C00614,7.292295,7.506517,5.2115746,8.907276,5.0066295,6.574883,5.0376005,3.483229,4.4726233,5.6833487
C00615,5.8388,6.8405223,3.6307619,4.87127,4.193007,6.973387,5.067219,2.4756927,4.1910944,4.8174105
C00616,5.87849,6.7565603,3.783311,5.042243,4.304781,7.0085506,5.1211476,2.5073056,4.180621,4.89696
C00617,5.424848,8.495499,4.5193577,7.303993,5.1739006,6.155354,5.752081,3.465736,4.268878,4.5808067
C00618,5.279747,8.111503,4.8626323,8.417987,5.652964,5.8568754,5.757135,3.7925954,4.173598,4.8813553
C00619,6.500589,8.561138,2.8736255,5.7727876,5.2057323,6.30222,4.9930115,2.5860925,4.844933,4.7163143
C00620,6.277107,8.92281,2.5434892,5.122774,5.965197,6.1673074,5.34352,2.5653193,4.8634305,4.3536267
C00621,6.414769,8.918694,2.5928833,5.0922694,5.8990073,6.222138,5.3556066,2.5527124,4.8606687,4.313643
C00622,5.850095,8.591587,2.5521665,5.4985623,6.116318,5.9258776,5.2770314,2.6142528,4.788319,4.5625696
C00623,5.589649,9.078415,3.1109107,5.7424045,5.709487,5.804199,5.58223,3.1441019,4.72023,3.954727
C00624,5.73738,7.278585,3.8182564,5.5216355,4.9850454,6.5411506,5.4360366,2.953115,4.2531075,4.47443
C00625,6.670149,7.372944,5.304605,8.861831,5.0544024,6.1534634,5.0060153,3.9674325,4.350605,5.132149
C00626,6.5491867,8.1997595,3.7098854,6.102082,5.0671964,6.6060834,5.319731,2.838611,4.610234,4.7050934
C00627,6.8640184,7.676006,5.448927,8.6785,4.5824237,6.427464,5.0865393,3.93663,4.3643827,5.0251207
C00628,6.8316183,7.658183,4.838652,8.220118,5.0939302,6.4331956,5.1227093,3.505229,4.469696,5.235526
C00629,5.4954567,8.25856,4.6983533,8.995543,6.388796,6.3490467,6.1205344,2.692847,4.1538563,6.3303185
C00630,7.293637,7.3809876,5.260494,8.878518,5.0288234,6.5110774,4.9956536,3.6267407,4.4523926,5.5381165
C00631,5.214919,8.444725,4.6545844,7.6408434,5.5554285,6.010747,5.926465,3.6009355,4.1730275,4.593172
C00632,5.467282,8.106541,4.65899,9.516948,6.5509233,6.222773,5.962353,2.6083176,4.1688895,6.7827888
C00633,6.2404256,9.060032,2.3146958,5.0888376,6.276406,6.0196133,5.3346357,2.5319784,4.958255,4.3368382
C00634,6.532533,7.629016,3.2553337,4.9948106,4.592315,6.9210896,5.0484104,2.3960853,4.582376,4.7649784
C00635,5.7954793,6.9754615,3.0752356,5.273982,5.355931,6.523601,5.109017,2.3343315,4.4115987,5.08667
C00636,5.332447,7.9343214,4.1557717,9.038212,6.23691,5.772402,5.3751574,2.8843203,4.360932,6.269363
C00637,6.298829,9.45734,2.104389,5.3201747,5.655335,5.9269276,4.99773,2.4511623,5.1007357,4.4609227
C00638,5.1366735,8.262954,4.8858356,8.105769,5.637633,5.8848467,5.935678,3.8423586,4.1256065,4.6183467
C00639,5.524931,8.1276245,4.4555326,9.206199,5.6324987,5.838914,5.199429,3.106404,4.416435,6.11145
C00640,5.341334,8.343398,4.9574056,7.7986846,5.470366,6.062807,6.01628,3.8927436,4.1770806,4.4277654
C00641,6.1907287,9.029436,2.2470222,5.4057584,5.4046245,5.9728923,4.9144874,2.413316,4.952066,4.5917625
C00642,5.6715984,7.4072285,3.3483377,5.578937,5.241147,6.317557,5.2377653,2.7332141,4.399197,4.700373
C00643,6.4251513,8.961239,2.5669217,5.1150875,5.98765,6.1455255,5.4198065,2.4936097,4.8097224,4.299815
C00644,5.1019382,8.262258,4.848436,8.026447,5.698994,5.9262967,5.9367285,3.7106361,4.0885153,4.704676
C00645,7.8496923,8.095315,4.108187,6.7321873,4.690961,7.0594544,4.929237,2.9107773,4.846889,5.12722
C00646,6.227034,7.176193,3.2472425,4.949354,4.883844,6.8755584,5.125083,2.29095,4.4576015,4.9494267
C00647,6.022226,9.120793,2.5539682,5.1474586,6.182353,5.969998,5.483924,2.7485175,4.8816147,4.128568
C00648,5.13065,8.819234,4.9203444,7.911303,4.8126163,6.0553527,5.755468,3.6685572,4.206957,4.603906
C00649,7.1936207,7.7397118,5.035632,8.306186,4.843756,6.6876636,5.1439867,3.445607,4.4891934,5.3584747
C00650,7.3436046,7.421582,5.2530565,8.836655,4.992485,6.605691,5.0009117,3.4766383,4.4651613,5.6800094
C00651,5.6969624,7.3272243,3.112639,5.49245,4.9444523,6.383556,4.912919,2.4816153,4.4616084,4.981214
C00652,7.7802553,8.078878,4.0546308,6.66716,4.7067842,7.031332,4.9252043,2.8889098,4.8436894,5.0938497
C00653,6.2075315,9.002238,2.4751353,5.016242,6.212952,6.158537,5.4090643,2.649715,4.961633,4.2746234
C00654,5.971782,6.963775,3.460898,4.7937717,4.3168263,6.946267,5.0668683,2.3784158,4.262241,4.8414645
C00655,6.1687813,8.572623,3.8371403,6.259743,5.3829455,6.3151174,5.589281,3.1775749,4.5897803,4.343694
C00656,5.0998664,8.986777,4.59957,7.388627,4.8348374,6.044319,5.7525034,3.5259588,4.292305,4.454753
C00657,5.117817,8.721111,4.999686,8.071653,4.9099774,6.013119,5.812117,3.7381892,4.1629634,4.645072
C00658,6.149373,7.1692367,3.303179,4.9981728,5.1372643,6.7442803,5.3008947,2.5011911,4.4181695,4.718083
C00659,7.5711823,8.121337,3.810887,6.266799,4.693753,7.006742,4.960889,2.749294,4.848126,4.9550147
C00660,6.97554,7.7396626,5.131995,9.052423,4.88442,6.4718065,5.0230374,3.4872162,4.475719,5.7106805
C00661,6.516217,8.648472,2.875693,5.2045507,5.5229445,6.426662,5.290375,2.5721912,4.8195724,4.4357586
C00662,5.4238825,8.049391,4.6705546,9.55875,6.683261,6.2108974,6.0488486,2.5786626,4.1639695,6.8375983
C00663,6.9181695,7.813703,5.225331,9.1383915,4.7889233,6.46925,5.049595,3.5237725,4.4483366,5.7109466
C00664,6.4151444,8.940515,2.4719067,5.0739484,6.097583,6.2435317,5.2996526,2.5693636,5.0113354,4.3682427
C00665,6.5769615,7.483797,5.051706,9.046561,5.3809314,6.1998744,5.1137986,3.5947685,4.3772597,5.6067195
C00666,7.3171835,7.2274323,5.3577013,8.879384,4.967812,6.5450373,4.902709,3.5654643,4.4321837,5.606976
C00667,6.5901957,7.637857,4.9339757,8.253245,5.2134757,6.3779383,5.27278,3.5673728,4.3698416,5.1766715
C00668,7.015529,8.375694,3.7447512,6.3465,4.9184585,6.76611,5.194355,2.7580972,4.743019,4.9046183
C00669,6.6970468,7.593454,5.1987963,8.507465,5.0812225,6.3508596,5.23162,3.8053274,4.3482447,5.0621543
C00670,7.543676,8.041027,3.8165317,6.276374,4.735361,7.0003533,4.953352,2.7533994,4.8313255,4.984169
C00671,6.0057783,9.106469,2.227373,5.3544006,5.38872,5.8964987,5.0096188,2.5410419,4.886426,4.428822
C00672,5.031993,8.4120865,4.87164,7.9855566,5.5507145,5.861614,5.948847,3.8745406,4.1118155,4.4719524
C00673,5.766012,8.236811,4.8174396,9.185956,6.084127,6.408752,5.918045,2.7496858,4.2275033,6.4363856
C00674,5.932511,7.5947576,3.7302148,5.4686484,5.0253,6.5473676,5.4828362,2.9427295,4.3483377,4.392579
C00675,6.3361945,9.419745,1.9730635,5.243353,5.4901786,5.9512095,4.9252367,2.35324,4.975622,4.541269
C00676,5.9573407,6.644082,3.2669976,4.9282503,5.2371235,6.811331,5.245277,2.3020697,4.311917,5.0124474
C00677,6.9458194,8.032276,3.4522645,5.6529946,4.760868,6.8438315,5.055915,2.586868,4.7322626,4.796287
C00678,5.3016806,8.030467,4.6076484,9.684988,6.7089844,5.9845843,5.9583535,2.7318716,4.1526985,6.7731037
C00679,5.197683,8.304708,5.1153264,8.3307495,5.500918,5.9578915,5.9383597,3.8750582,4.089946,4.708951
C00680,6.9118814,8.220665,3.9530888,6.5543633,5.0188093,6.726264,5.2507,2.8892977,4.6727533,4.9245324
C00681,5.7372394,7.2993402,3.3624077,5.621855,5.197056,6.3766737,5.1734085,2.6988351,4.400915,4.7904925
C00682,6.3662868,9.492509,2.0553253,5.405609,5.6035533,5.9387074,4.9273734,2.3923223,5.1067705,4.584782
C00683,5.767591,8.585624,4.849088,8.85485,5.39383,6.3935204,5.726707,2.9431221,4.318173,5.9997444
C00684,5.115682,8.876558,4.650227,7.4632797,4.9614925,6.019964,5.799318,3.5854912,4.22598,4.4261246
C00685,5.5641084,7.441031,3.277621,5.7493615,5.1731286,6.225856,5.0976605,2.7084687,4.4188433,4.824758
C00686,5.929063,9.23451,2.32779,5.4302225,5.4759755,5.858471,5.071036,2.6116042,4.941344,4.358918
C00687,5.5906677,9.264711,3.1481853,5.8373914,5.360377,5.8016243,5.496382,3.1616466,4.732804,3.9311402
C00688,7.4001575,7.9361987,3.7985382,6.478552,4.8031197,6.860549,4.8803077,2.798253,4.8200793,5.036785
C00689,5.5459776,8.161959,4.7922373,9.30015,6.5284934,6.4243174,6.1278734,2.5721364,4.127923,6.6614914
C00690,5.6056485,8.612106,2.4961977,5.8476043,5.8362145,5.7281203,5.071951,2.6347067,4.776255,4.704315
C00691,7.6078806,8.017089,3.9325385,6.5034413,4.7205415,6.9980507,4.9376044,2.8153534,4.8312607,5.0365224
C00692,6.7184014,7.2153807,5.11798,9.130995,5.374918,6.108972,4.93464,3.7645519,4.3822694,5.512409
C00693,6.008955,8.882005,2.4494014,5.253249,6.2646976,5.9314127,5.398732,2.634423,4.86154,4.3257375
C00694,6.1829104,7.1139326,3.330574,4.7248874,4.3128324,7.0268545,4.968459,2.274306,4.4091487,4.898094
C00695,6.3250575,9.027213,2.3490696,5.073735,6.1672487,6.1168656,5.278709,2.5023892,4.993868,4.409659
C00696,5.2769146,7.8486342,4.421251,9.359461,6.343804,5.6960726,5.5138135,3.102144,4.2583766,6.2101097
C00697,6.160803,7.339736,3.8529148,5.544291,4.8912454,6.7213936,5.3693457,2.896109,4.3393235,4.530862
C00698,7.003949,7.67745,5.07488,8.41781,5.0213103,6.61441,5.215065,3.423464,4.4292083,5.445621
C00699,6.9279113,7.6557274,3.4602952,5.494319,4.8543997,6.961146,5.092777,2.4963727,4.650921,4.9034667
C00700,5.673552,8.898204,4.59138,9.226546,5.2257137,6.278344,5.4763603,2.6703703,4.485517,6.457897
C00701,5.8299546,8.846476,2.4381268,5.326149,6.354291,5.825133,5.4150114,2.687757,4.862819,4.350846
C00702,5.148559,8.089901,4.614174,9.593016,6.757265,6.0546637,6.039068,2.6601229,4.129417,6.727637
C00703,6.4604635,7.358598,3.3695643,5.08038,4.889317,6.9314213,5.209043,2.3582437,4.4988914,4.9164386
C00704,6.242004,7.047034,3.2871075,4.864611,5.0816092,6.864666,5.275811,2.4022243,4.413429,4.7856073
C00705,6.4263225,6.999172,3.9610572,5.5084324,4.8915186,7.0563965,5.3865595,2.5929255,4.307278,4.9323854
C00706,7.7735047,8.018809,4.184759,6.889468,4.7031746,7.018316,4.916073,2.9567387,4.8247094,5.1487713
C00707,5.5304165,7.9712663,4.686388,8.087333,5.6313543,5.983703,5.6363635,3.6190977,4.2269773,4.912123
C00708,6.798318,8.117089,3.6750665,5.7889924,4.8197694,6.9037805,5.265919,2.5821638,4.642086,4.877822
C00709,6.91594,8.249469,3.3446321,5.69243,4.875036,6.7456675,5.0691605,2.5885193,4.7834096,4.766857
