customer_id,cluster,recency_days,frequency,monetary,avg_ticket,avg_items,Electronics,Clothing,Groceries,Books,Toys,pay_mobile,pay_credit,pay_cash,age
C00346,0,372,1,640.65,640.65,2.0,0.0,0.0,0.5,0.0,0.5,0.0,1.0,0.0,67.0
C00347,3,144,4,24208.559999999998,6052.139999999999,3.5,0.2857142857142857,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.42857142857142855,0.0,0.0,1.0,24.0
C00348,0,346,5,14133.73,2826.746,3.0,0.13333333333333333,0.13333333333333333,0.3333333333333333,0.26666666666666666,0.13333333333333333,0.0,1.0,0.0,56.0
C00349,2,27,8,18358.2,2294.775,3.0,0.125,0.125,0.125,0.375,0.25,0.0,0.0,1.0,31.0
C00350,4,2,5,12172.599999999999,2434.5199999999995,2.4,0.16666666666666666,0.3333333333333333,0.0,0.25,0.25,1.0,0.0,0.0,30.0
C00351,1,82,9,29477.22,3275.246666666667,2.5555555555555554,0.17391304347826086,0.13043478260869565,0.21739130434782608,0.21739130434782608,0.2608695652173913,1.0,0.0,0.0,23.0
C00352,3,391,1,6919.54,6919.54,4.0,0.25,0.25,0.25,0.0,0.25,1.0,0.0,0.0,49.0
C00353,0,130,4,8130.049999999999,2032.5124999999998,2.5,0.1,0.1,0.5,0.0,0.3,1.0,0.0,0.0,64.0
C00354,3,532,2,6661.539999999999,3330.7699999999995,2.0,0.25,0.5,0.0,0.0,0.25,0.0,0.0,1.0,49.0
C00355,0,428,1,1111.14,1111.14,3.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.0,1.0,0.0,0.0,41.0
C00356,3,9,3,19327.73,6442.576666666667,3.0,0.3333333333333333,0.1111111111111111,0.0,0.1111111111111111,0.4444444444444444,0.0,0.0,1.0,53.0
C00357,1,298,4,19822.37,4955.5925,3.0,0.25,0.16666666666666666,0.08333333333333333,0.16666666666666666,0.3333333333333333,0.0,1.0,0.0,39.0
C00358,1,50,9,27568.01,3063.112222222222,2.0,0.2222222222222222,0.05555555555555555,0.16666666666666666,0.16666666666666666,0.3888888888888889,1.0,0.0,0.0,27.0
C00359,1,60,5,16485.829999999998,3297.1659999999997,3.0,0.2,0.2,0.2,0.2,0.2,0.0,1.0,0.0,53.0
C00360,0,134,4,7799.8,1949.95,3.75,0.06666666666666667,0.06666666666666667,0.2,0.4666666666666667,0.2,0.0,1.0,0.0,35.0
C00361,2,179,4,8943.849999999999,2235.9624999999996,2.5,0.1,0.1,0.2,0.1,0.5,0.0,0.0,1.0,45.0
C00362,1,226,4,6479.74,1619.935,2.75,0.09090909090909091,0.36363636363636365,0.18181818181818182,0.09090909090909091,0.2727272727272727,1.0,0.0,0.0,41.0
C00363,1,109,5,8946.630000000001,1789.3260000000002,3.2,0.125,0.0,0.25,0.375,0.25,1.0,0.0,0.0,27.0
C00364,1,25,3,8984.92,2994.9733333333334,4.333333333333333,0.07692307692307693,0.15384615384615385,0.38461538461538464,0.3076923076923077,0.07692307692307693,1.0,0.0,0.0,64.0
C00365,2,544,2,7212.209999999999,3606.1049999999996,3.0,0.16666666666666666,0.0,0.16666666666666666,0.5,0.16666666666666666,0.0,0.0,1.0,63.0
C00366,0,185,6,4110.0599999999995,685.0099999999999,3.0,0.0,0.16666666666666666,0.2777777777777778,0.3333333333333333,0.2222222222222222,0.0,0.0,1.0,31.0
C00367,1,34,6,21166.68,3527.78,2.6666666666666665,0.1875,0.1875,0.1875,0.125,0.3125,0.0,1.0,0.0,62.0
C00368,1,262,6,21808.23,3634.705,2.8333333333333335,0.17647058823529413,0.11764705882352941,0.17647058823529413,0.058823529411764705,0.47058823529411764,0.0,1.0,0.0,53.0
C00369,1,54,7,25531.91,3647.4157142857143,2.5714285714285716,0.2222222222222222,0.16666666666666666,0.1111111111111111,0.16666666666666666,0.3333333333333333,0.0,1.0,0.0,40.0
C00370,4,15,7,17714.94,2530.7057142857143,2.7142857142857144,0.15789473684210525,0.15789473684210525,0.10526315789473684,0.42105263157894735,0.15789473684210525,0.0,1.0,0.0,24.0
C00371,0,233,2,1948.02,974.01,3.5,0.0,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.14285714285714285,1.0,0.0,0.0,51.0
C00372,0,608,3,7427.5199999999995,2475.8399999999997,2.6666666666666665,0.125,0.25,0.375,0.125,0.125,1.0,0.0,0.0,35.0
C00373,1,65,7,24187.440000000002,3455.3485714285716,3.5714285714285716,0.16,0.04,0.2,0.28,0.32,1.0,0.0,0.0,62.0
C00374,0,191,4,1926.58,481.645,2.0,0.0,0.125,0.25,0.25,0.375,0.0,1.0,0.0,46.0
C00375,3,90,4,20466.78,5116.695,2.5,0.4,0.0,0.1,0.2,0.3,0.0,0.0,1.0,40.0
C00376,0,434,3,6093.51,2031.17,3.3333333333333335,0.2,0.1,0.4,0.2,0.1,1.0,0.0,0.0,44.0
C00377,0,593,1,37.02,37.02,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,63.0
C00378,1,50,7,28640.17,4091.452857142857,2.5714285714285716,0.2777777777777778,0.05555555555555555,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.0,1.0,0.0,38.0
C00379,1,57,9,39235.28,4359.475555555556,2.6666666666666665,0.25,0.041666666666666664,0.16666666666666666,0.125,0.4166666666666667,1.0,0.0,0.0,34.0
C00380,4,115,11,33062.68,3005.6981818181816,3.272727272727273,0.1111111111111111,0.16666666666666666,0.2222222222222222,0.25,0.25,1.0,0.0,0.0,37.0
C00381,1,17,6,12249.83,2041.6383333333333,3.5,0.09523809523809523,0.19047619047619047,0.14285714285714285,0.19047619047619047,0.38095238095238093,0.0,1.0,0.0,64.0
C00382,4,137,4,23528.03,5882.0075,3.0,0.3333333333333333,0.16666666666666666,0.0,0.25,0.25,1.0,0.0,0.0,39.0
C00383,1,215,6,26558.45,4426.408333333334,2.8333333333333335,0.23529411764705882,0.17647058823529413,0.058823529411764705,0.29411764705882354,0.23529411764705882,1.0,0.0,0.0,64.0
C00384,2,191,3,12600.32,4200.106666666667,4.333333333333333,0.15384615384615385,0.15384615384615385,0.23076923076923078,0.3076923076923077,0.15384615384615385,0.0,0.0,1.0,37.0
C00385,2,82,5,14891.81,2978.362,3.2,0.125,0.0,0.1875,0.3125,0.375,0.0,0.0,1.0,30.0
C00386,1,43,12,36082.35,3006.8624999999997,3.0833333333333335,0.16216216216216217,0.32432432432432434,0.16216216216216217,0.1891891891891892,0.16216216216216217,0.0,1.0,0.0,42.0
C00387,4,346,7,26497.73,3785.39,2.2857142857142856,0.3125,0.1875,0.125,0.0625,0.3125,0.0,1.0,0.0,30.0
C00388,2,13,3,7780.6900000000005,2593.5633333333335,3.6666666666666665,0.09090909090909091,0.2727272727272727,0.18181818181818182,0.18181818181818182,0.2727272727272727,0.0,0.0,1.0,36.0
C00389,4,127,10,24927.8,2492.7799999999997,2.5,0.16,0.2,0.28,0.12,0.24,1.0,0.0,0.0,67.0
C00390,4,384,2,11596.869999999999,5798.4349999999995,4.5,0.2222222222222222,0.4444444444444444,0.2222222222222222,0.1111111111111111,0.0,1.0,0.0,0.0,44.0
C00391,1,208,5,20713.94,4142.788,3.2,0.1875,0.0625,0.25,0.1875,0.3125,1.0,0.0,0.0,65.0
C00392,2,40,6,9193.32,1532.22,2.5,0.06666666666666667,0.13333333333333333,0.13333333333333333,0.4,0.26666666666666666,0.0,0.0,1.0,30.0
C00393,3,321,2,5224.2,2612.1,1.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,64.0
C00394,2,70,13,28965.41,2228.1084615384616,3.3846153846153846,0.09090909090909091,0.20454545454545456,0.22727272727272727,0.22727272727272727,0.25,0.0,0.0,1.0,56.0
C00395,0,338,1,3778.77,3778.77,5.0,0.2,0.2,0.2,0.0,0.4,1.0,0.0,0.0,62.0
C00396,4,360,3,6914.21,2304.7366666666667,2.6666666666666665,0.25,0.25,0.125,0.125,0.25,0.0,1.0,0.0,39.0
C00397,1,94,5,9937.48,1987.4959999999999,3.0,0.06666666666666667,0.26666666666666666,0.26666666666666666,0.13333333333333333,0.26666666666666666,1.0,0.0,0.0,63.0
C00398,4,46,8,34734.32,4341.79,2.5,0.25,0.2,0.05,0.1,0.4,0.0,1.0,0.0,59.0
C00399,1,9,6,10553.75,1758.9583333333333,3.5,0.047619047619047616,0.19047619047619047,0.2857142857142857,0.23809523809523808,0.23809523809523808,1.0,0.0,0.0,64.0
C00400,2,53,3,9705.689999999999,3235.2299999999996,4.666666666666667,0.07142857142857142,0.2857142857142857,0.21428571428571427,0.14285714285714285,0.2857142857142857,0.0,0.0,1.0,62.0
C00401,2,37,6,22129.170000000002,3688.195,2.5,0.2,0.26666666666666666,0.06666666666666667,0.2,0.26666666666666666,0.0,0.0,1.0,61.0
C00402,3,335,6,27039.32,4506.553333333333,2.6666666666666665,0.4375,0.1875,0.0,0.1875,0.1875,0.0,1.0,0.0,44.0
C00403,0,352,4,2960.0,740.0,3.5,0.0,0.2857142857142857,0.2857142857142857,0.35714285714285715,0.07142857142857142,0.0,1.0,0.0,65.0
C00404,1,247,3,9201.83,3067.2766666666666,4.333333333333333,0.07692307692307693,0.38461538461538464,0.07692307692307693,0.15384615384615385,0.3076923076923077,1.0,0.0,0.0,61.0
C00405,0,261,2,1606.34,803.17,3.5,0.0,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.2857142857142857,0.0,1.0,0.0,63.0
C00406,1,29,8,26198.3,3274.7875,2.75,0.2727272727272727,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.36363636363636365,0.0,1.0,0.0,37.0
C00407,3,36,6,29012.29,4835.381666666667,2.8333333333333335,0.29411764705882354,0.058823529411764705,0.058823529411764705,0.11764705882352941,0.47058823529411764,0.0,1.0,0.0,55.0
C00408,2,337,4,7858.4,1964.6,2.0,0.125,0.125,0.0,0.25,0.5,0.0,0.0,1.0,62.0
C00409,2,33,7,14927.07,2132.4385714285713,2.2857142857142856,0.125,0.1875,0.25,0.0625,0.375,0.0,0.0,1.0,42.0
C00410,3,93,3,23082.68,7694.2266666666665,3.6666666666666665,0.36363636363636365,0.0,0.0,0.2727272727272727,0.36363636363636365,1.0,0.0,0.0,26.0
C00411,4,67,9,31262.98,3473.6644444444446,2.6666666666666665,0.20833333333333334,0.125,0.125,0.125,0.4166666666666667,0.0,1.0,0.0,55.0
C00412,1,38,5,12749.16,2549.832,2.0,0.2,0.2,0.2,0.2,0.2,1.0,0.0,0.0,55.0
C00413,1,98,7,26661.789999999997,3808.8271428571425,3.5714285714285716,0.16,0.4,0.08,0.24,0.12,1.0,0.0,0.0,42.0
C00414,4,122,8,29601.21,3700.15125,3.125,0.2,0.12,0.16,0.24,0.28,0.0,0.0,1.0,50.0
C00415,0,214,5,9688.59,1937.718,3.4,0.11764705882352941,0.11764705882352941,0.35294117647058826,0.35294117647058826,0.058823529411764705,1.0,0.0,0.0,32.0
C00416,4,27,8,31295.62,3911.9525,2.875,0.21739130434782608,0.17391304347826086,0.043478260869565216,0.21739130434782608,0.34782608695652173,0.0,0.0,1.0,65.0
C00417,0,59,1,138.97,138.97,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,46.0
C00418,4,82,6,15485.18,2580.8633333333332,2.8333333333333335,0.11764705882352941,0.23529411764705882,0.23529411764705882,0.17647058823529413,0.23529411764705882,1.0,0.0,0.0,43.0
C00419,1,44,5,11413.73,2282.746,2.4,0.16666666666666666,0.3333333333333333,0.08333333333333333,0.16666666666666666,0.25,0.0,1.0,0.0,22.0
C00420,0,158,2,1888.6,944.3,3.5,0.0,0.5714285714285714,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,1.0,0.0,51.0
C00421,0,65,5,4426.47,885.2940000000001,3.0,0.06666666666666667,0.06666666666666667,0.4,0.26666666666666666,0.2,0.0,0.0,1.0,62.0
C00422,4,39,11,25986.96,2362.450909090909,2.6363636363636362,0.10344827586206896,0.1724137931034483,0.10344827586206896,0.27586206896551724,0.3448275862068966,1.0,0.0,0.0,44.0
C00423,1,220,4,9948.96,2487.24,3.25,0.07692307692307693,0.46153846153846156,0.07692307692307693,0.15384615384615385,0.23076923076923078,1.0,0.0,0.0,59.0
C00424,3,2,6,31113.29,5185.548333333333,2.5,0.3333333333333333,0.06666666666666667,0.26666666666666666,0.0,0.3333333333333333,0.0,1.0,0.0,35.0
C00425,0,124,4,8554.349999999999,2138.5874999999996,2.75,0.09090909090909091,0.09090909090909091,0.2727272727272727,0.2727272727272727,0.2727272727272727,1.0,0.0,0.0,48.0
C00426,2,5,6,20804.46,3467.41,2.6666666666666665,0.1875,0.125,0.125,0.25,0.3125,0.0,0.0,1.0,27.0
C00427,1,232,6,17266.59,2877.765,3.1666666666666665,0.10526315789473684,0.21052631578947367,0.15789473684210525,0.3157894736842105,0.21052631578947367,1.0,0.0,0.0,33.0
C00428,2,130,4,11181.64,2795.41,4.5,0.1111111111111111,0.2777777777777778,0.2777777777777778,0.3333333333333333,0.0,0.0,0.0,1.0,49.0
C00429,4,97,6,23062.69,3843.7816666666663,3.5,0.19047619047619047,0.3333333333333333,0.0,0.2857142857142857,0.19047619047619047,0.0,0.0,1.0,64.0
C00430,0,98,4,7923.25,1980.8125,2.75,0.09090909090909091,0.2727272727272727,0.09090909090909091,0.45454545454545453,0.09090909090909091,0.0,1.0,0.0,24.0
C00431,3,332,3,14914.18,4971.393333333333,3.0,0.2222222222222222,0.2222222222222222,0.1111111111111111,0.0,0.4444444444444444,0.0,1.0,0.0,66.0
C00432,0,246,2,3078.91,1539.455,4.0,0.0,0.5,0.125,0.25,0.125,0.0,1.0,0.0,51.0
C00433,4,111,4,12425.57,3106.3925,3.75,0.13333333333333333,0.2,0.2,0.2,0.26666666666666666,1.0,0.0,0.0,58.0
C00434,0,608,2,732.96,366.48,2.0,0.0,0.25,0.25,0.25,0.25,0.0,0.0,1.0,32.0
C00435,0,362,3,7814.29,2604.7633333333333,3.3333333333333335,0.1,0.2,0.2,0.1,0.4,1.0,0.0,0.0,53.0
C00436,2,567,2,9483.82,4741.91,4.0,0.25,0.125,0.25,0.375,0.0,0.0,0.0,1.0,47.0
C00437,3,57,6,26590.699999999997,4431.783333333333,2.6666666666666665,0.25,0.125,0.0625,0.1875,0.375,0.0,1.0,0.0,50.0
C00438,2,98,7,12163.63,1737.6614285714284,3.4285714285714284,0.041666666666666664,0.08333333333333333,0.16666666666666666,0.3333333333333333,0.375,0.0,0.0,1.0,42.0
C00439,2,137,7,22829.52,3261.36,3.2857142857142856,0.13043478260869565,0.08695652173913043,0.2608695652173913,0.2608695652173913,0.2608695652173913,0.0,0.0,1.0,64.0
C00440,1,101,6,9567.39,1594.5649999999998,3.0,0.05555555555555555,0.3333333333333333,0.1111111111111111,0.2222222222222222,0.2777777777777778,1.0,0.0,0.0,52.0
C00441,3,139,5,27593.510000000002,5518.702,3.4,0.29411764705882354,0.17647058823529413,0.11764705882352941,0.17647058823529413,0.23529411764705882,0.0,0.0,1.0,21.0
C00442,0,75,1,864.54,864.54,2.0,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.0,39.0
C00443,2,186,5,19313.67,3862.7339999999995,3.4,0.23529411764705882,0.17647058823529413,0.29411764705882354,0.23529411764705882,0.058823529411764705,0.0,0.0,1.0,40.0
C00444,2,230,4,9976.65,2494.1625,1.75,0.2857142857142857,0.0,0.14285714285714285,0.2857142857142857,0.2857142857142857,0.0,0.0,1.0,64.0
C00445,2,101,8,36770.229999999996,4596.2787499999995,3.375,0.2222222222222222,0.18518518518518517,0.1111111111111111,0.18518518518518517,0.2962962962962963,0.0,0.0,1.0,50.0
C00446,4,71,6,36166.36,6027.7266666666665,3.0,0.3333333333333333,0.16666666666666666,0.05555555555555555,0.2222222222222222,0.2222222222222222,1.0,0.0,0.0,38.0
C00447,3,38,3,14303.060000000001,4767.686666666667,3.0,0.3333333333333333,0.2222222222222222,0.0,0.2222222222222222,0.2222222222222222,0.0,1.0,0.0,31.0
C00448,4,125,3,8366.66,2788.8866666666668,2.3333333333333335,0.2857142857142857,0.0,0.42857142857142855,0.14285714285714285,0.14285714285714285,0.0,1.0,0.0,24.0
C00449,0,163,4,3382.14,845.535,3.25,0.0,0.23076923076923078,0.15384615384615385,0.38461538461538464,0.23076923076923078,0.0,0.0,1.0,39.0
C00450,3,303,4,21591.190000000002,5397.797500000001,2.75,0.36363636363636365,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.36363636363636365,0.0,0.0,1.0,33.0
C00451,4,243,2,6511.34,3255.67,2.0,0.25,0.0,0.0,0.25,0.5,0.0,0.0,1.0,40.0
C00452,4,292,5,15128.26,3025.652,3.0,0.13333333333333333,0.26666666666666666,0.06666666666666667,0.26666666666666666,0.26666666666666666,1.0,0.0,0.0,44.0
C00453,1,45,7,15818.169999999998,2259.738571428571,3.857142857142857,0.07407407407407407,0.2222222222222222,0.14814814814814814,0.25925925925925924,0.2962962962962963,0.0,1.0,0.0,37.0
C00454,4,26,9,39578.97,4397.663333333334,3.3333333333333335,0.2,0.13333333333333333,0.16666666666666666,0.23333333333333334,0.26666666666666666,0.0,0.0,1.0,52.0
C00455,1,281,4,8898.58,2224.645,2.5,0.1,0.2,0.3,0.1,0.3,0.0,1.0,0.0,50.0
C00456,0,172,6,11267.27,1877.8783333333333,4.0,0.041666666666666664,0.20833333333333334,0.25,0.3333333333333333,0.16666666666666666,0.0,1.0,0.0,28.0
C00457,3,116,3,13460.199999999999,4486.733333333333,2.0,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666,0.3333333333333333,0.0,0.0,1.0,37.0
C00458,0,36,4,2408.1,602.025,2.25,0.0,0.2222222222222222,0.2222222222222222,0.3333333333333333,0.2222222222222222,0.0,1.0,0.0,47.0
C00459,1,106,7,17450.45,2492.921428571429,3.0,0.19047619047619047,0.14285714285714285,0.23809523809523808,0.23809523809523808,0.19047619047619047,1.0,0.0,0.0,20.0
C00460,4,232,7,27430.41,3918.63,2.5714285714285716,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.05555555555555555,0.3888888888888889,1.0,0.0,0.0,30.0
C00461,3,83,3,14078.43,4692.81,2.3333333333333335,0.2857142857142857,0.2857142857142857,0.0,0.0,0.42857142857142855,0.0,1.0,0.0,50.0
C00462,3,666,2,9615.369999999999,4807.6849999999995,3.5,0.2857142857142857,0.14285714285714285,0.0,0.14285714285714285,0.42857142857142855,0.0,0.0,1.0,42.0
C00463,2,32,5,14484.06,2896.812,3.2,0.125,0.0,0.375,0.25,0.25,0.0,0.0,1.0,26.0
C00464,4,44,9,19326.94,2147.4377777777777,2.7777777777777777,0.08,0.16,0.24,0.24,0.28,1.0,0.0,0.0,55.0
C00465,3,458,3,19374.98,6458.326666666667,3.6666666666666665,0.2727272727272727,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.0,1.0,0.0,42.0
C00466,4,289,4,23090.739999999998,5772.6849999999995,3.5,0.2857142857142857,0.0,0.35714285714285715,0.21428571428571427,0.14285714285714285,0.0,0.0,1.0,56.0
C00467,3,215,2,9217.5,4608.75,3.5,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.0,1.0,0.0,37.0
C00468,4,278,7,29007.649999999998,4143.95,2.4285714285714284,0.29411764705882354,0.17647058823529413,0.0,0.29411764705882354,0.23529411764705882,1.0,0.0,0.0,20.0
C00469,1,112,7,26405.79,3772.2557142857145,3.4285714285714284,0.20833333333333334,0.20833333333333334,0.3333333333333333,0.125,0.125,0.0,1.0,0.0,27.0
C00470,1,160,7,24980.18,3568.597142857143,3.0,0.19047619047619047,0.09523809523809523,0.23809523809523808,0.2857142857142857,0.19047619047619047,0.0,1.0,0.0,55.0
C00471,3,203,6,23904.39,3984.065,2.8333333333333335,0.23529411764705882,0.35294117647058826,0.0,0.058823529411764705,0.35294117647058826,0.0,0.0,1.0,59.0
C00472,1,20,5,13660.849999999999,2732.1699999999996,3.2,0.1875,0.125,0.25,0.125,0.3125,1.0,0.0,0.0,43.0
C00473,4,21,11,40963.86,3723.9872727272727,2.8181818181818183,0.25806451612903225,0.12903225806451613,0.22580645161290322,0.1935483870967742,0.1935483870967742,0.0,1.0,0.0,42.0
C00474,4,248,4,19793.579999999998,4948.3949999999995,2.5,0.3,0.1,0.1,0.3,0.2,0.0,0.0,1.0,52.0
C00475,4,383,3,11973.99,3991.33,3.6666666666666665,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.36363636363636365,1.0,0.0,0.0,57.0
C00476,4,46,6,27907.43,4651.238333333334,2.8333333333333335,0.23529411764705882,0.17647058823529413,0.0,0.17647058823529413,0.4117647058823529,0.0,1.0,0.0,29.0
C00477,4,58,4,17392.0,4348.0,3.25,0.23076923076923078,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.3076923076923077,1.0,0.0,0.0,28.0
C00478,3,465,1,11060.55,11060.55,5.0,0.4,0.4,0.2,0.0,0.0,0.0,1.0,0.0,62.0
C00479,1,146,5,17679.09,3535.818,4.2,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.2857142857142857,0.42857142857142855,0.0,1.0,0.0,51.0
C00480,4,13,7,22371.14,3195.8771428571426,3.5714285714285716,0.12,0.16,0.24,0.32,0.16,1.0,0.0,0.0,26.0
C00481,4,198,5,30494.760000000002,6098.952,4.0,0.25,0.05,0.15,0.0,0.55,1.0,0.0,0.0,58.0
C00482,3,27,4,16837.35,4209.3375,2.75,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.45454545454545453,0.0,1.0,0.0,27.0
C00483,1,10,5,15144.61,3028.922,2.8,0.14285714285714285,0.14285714285714285,0.21428571428571427,0.35714285714285715,0.14285714285714285,0.0,1.0,0.0,23.0
C00484,3,243,3,19373.09,6457.696666666667,4.333333333333333,0.3076923076923077,0.15384615384615385,0.07692307692307693,0.23076923076923078,0.23076923076923078,1.0,0.0,0.0,41.0
C00485,2,98,4,13191.96,3297.99,2.5,0.2,0.1,0.2,0.2,0.3,0.0,0.0,1.0,28.0
C00486,4,18,5,22660.61,4532.122,3.6,0.16666666666666666,0.2222222222222222,0.05555555555555555,0.2222222222222222,0.3333333333333333,0.0,0.0,1.0,63.0
C00487,3,178,5,21778.36,4355.6720000000005,3.2,0.25,0.1875,0.125,0.125,0.3125,0.0,0.0,1.0,58.0
C00488,1,177,4,7577.44,1894.36,1.5,0.16666666666666666,0.0,0.0,0.3333333333333333,0.5,1.0,0.0,0.0,26.0
C00489,1,113,6,9887.83,1647.9716666666666,2.5,0.06666666666666667,0.13333333333333333,0.2,0.26666666666666666,0.3333333333333333,0.0,1.0,0.0,25.0
C00490,2,124,4,15512.57,3878.1425,3.25,0.15384615384615385,0.3076923076923077,0.07692307692307693,0.15384615384615385,0.3076923076923077,0.0,0.0,1.0,49.0
C00491,1,16,10,37571.3,3757.13,3.2,0.1875,0.09375,0.15625,0.21875,0.34375,0.0,1.0,0.0,20.0
C00492,1,68,6,20924.989999999998,3487.498333333333,3.6666666666666665,0.13636363636363635,0.22727272727272727,0.045454545454545456,0.22727272727272727,0.36363636363636365,1.0,0.0,0.0,35.0
C00493,3,401,1,6439.62,6439.62,3.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,49.0
C00494,4,263,4,15363.4,3840.85,2.75,0.18181818181818182,0.18181818181818182,0.09090909090909091,0.2727272727272727,0.2727272727272727,1.0,0.0,0.0,52.0
C00495,2,171,3,10046.390000000001,3348.796666666667,3.3333333333333335,0.2,0.2,0.3,0.0,0.3,0.0,0.0,1.0,63.0
C00496,1,8,5,10939.63,2187.926,2.2,0.18181818181818182,0.0,0.09090909090909091,0.18181818181818182,0.5454545454545454,1.0,0.0,0.0,22.0
C00497,4,170,5,20014.14,4002.828,2.4,0.25,0.08333333333333333,0.16666666666666666,0.25,0.25,0.0,1.0,0.0,66.0
C00498,3,432,3,13137.18,4379.06,2.6666666666666665,0.25,0.0,0.25,0.125,0.375,0.0,0.0,1.0,22.0
C00499,1,11,7,30054.1,4293.442857142857,3.5714285714285716,0.2,0.12,0.04,0.28,0.36,0.0,1.0,0.0,48.0
C00500,0,247,3,2375.79,791.93,3.3333333333333335,0.0,0.3,0.3,0.3,0.1,1.0,0.0,0.0,38.0
C00501,1,47,8,23315.92,2914.49,3.375,0.1111111111111111,0.07407407407407407,0.18518518518518517,0.4074074074074074,0.2222222222222222,1.0,0.0,0.0,23.0
C00502,0,682,1,3788.85,3788.85,5.0,0.2,0.2,0.2,0.2,0.2,0.0,0.0,1.0,28.0
C00503,1,126,6,25051.96,4175.326666666667,2.5,0.26666666666666666,0.06666666666666667,0.2,0.13333333333333333,0.3333333333333333,1.0,0.0,0.0,25.0
C00504,0,181,5,10101.99,2020.398,3.0,0.13333333333333333,0.06666666666666667,0.2,0.4666666666666667,0.13333333333333333,0.0,1.0,0.0,51.0
C00505,1,63,6,30021.03,5003.505,3.0,0.2777777777777778,0.2777777777777778,0.05555555555555555,0.2222222222222222,0.16666666666666666,1.0,0.0,0.0,28.0
C00506,1,379,8,20164.68,2520.585,3.375,0.1111111111111111,0.18518518518518517,0.18518518518518517,0.2962962962962963,0.2222222222222222,0.0,1.0,0.0,33.0
C00507,4,16,4,14588.55,3647.1375,2.5,0.2,0.1,0.1,0.2,0.4,1.0,0.0,0.0,42.0
C00508,3,121,4,25850.55,6462.6375,4.0,0.3125,0.0625,0.125,0.3125,0.1875,0.0,1.0,0.0,57.0
C00509,1,119,7,24634.01,3519.1442857142856,3.2857142857142856,0.13043478260869565,0.21739130434782608,0.13043478260869565,0.2608695652173913,0.2608695652173913,0.0,1.0,0.0,63.0
C00510,4,171,4,20285.88,5071.47,2.75,0.36363636363636365,0.09090909090909091,0.09090909090909091,0.36363636363636365,0.09090909090909091,1.0,0.0,0.0,39.0
C00511,2,96,6,19088.48,3181.4133333333334,3.3333333333333335,0.15,0.2,0.2,0.3,0.15,0.0,0.0,1.0,48.0
C00512,0,426,5,3874.96,774.992,2.2,0.09090909090909091,0.0,0.18181818181818182,0.36363636363636365,0.36363636363636365,0.0,1.0,0.0,55.0
C00513,1,112,4,15465.39,3866.3475,3.25,0.15384615384615385,0.23076923076923078,0.0,0.15384615384615385,0.46153846153846156,1.0,0.0,0.0,45.0
C00514,4,13,6,19427.129999999997,3237.8549999999996,2.6666666666666665,0.25,0.375,0.25,0.0625,0.0625,1.0,0.0,0.0,31.0
C00515,1,3,6,23101.37,3850.228333333333,2.8333333333333335,0.23529411764705882,0.058823529411764705,0.0,0.47058823529411764,0.23529411764705882,0.0,1.0,0.0,51.0
C00516,4,253,4,8664.75,2166.1875,2.75,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.18181818181818182,0.36363636363636365,1.0,0.0,0.0,36.0
C00517,4,57,8,32017.480000000003,4002.1850000000004,2.75,0.22727272727272727,0.045454545454545456,0.22727272727272727,0.18181818181818182,0.3181818181818182,1.0,0.0,0.0,20.0
C00518,0,0,1,5390.969999999999,5390.969999999999,3.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.0,1.0,0.0,0.0,29.0
C00519,2,22,3,7910.5199999999995,2636.8399999999997,3.0,0.1111111111111111,0.1111111111111111,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.0,0.0,1.0,65.0
C00520,2,3,8,16104.4,2013.05,3.125,0.08,0.24,0.12,0.2,0.36,0.0,0.0,1.0,52.0
C00521,2,418,2,5552.73,2776.365,3.5,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.42857142857142855,0.14285714285714285,0.0,0.0,1.0,31.0
